Time,ECG
2025-03-27T06:09:40.259,-3.6
2025-03-27T06:09:40.263,-3.5
2025-03-27T06:09:40.266,-3.5
2025-03-27T06:09:40.270,-3.5
2025-03-27T06:09:40.274,-3.5
2025-03-27T06:09:40.278,-3.4
2025-03-27T06:09:40.281,-3.4
2025-03-27T06:09:40.285,-3.4
2025-03-27T06:09:40.289,-3.4
2025-03-27T06:09:40.293,-3.3
2025-03-27T06:09:40.296,-3.3
2025-03-27T06:09:40.300,-3.3
2025-03-27T06:09:40.304,-3.3
2025-03-27T06:09:40.308,-3.3
2025-03-27T06:09:40.311,-3.3
2025-03-27T06:09:40.315,-3.3
2025-03-27T06:09:40.319,-3.3
2025-03-27T06:09:40.323,-3.4
2025-03-27T06:09:40.326,-3.4
2025-03-27T06:09:40.330,-3.4
2025-03-27T06:09:40.334,-3.4
2025-03-27T06:09:40.338,-3.5
2025-03-27T06:09:40.341,-3.5
2025-03-27T06:09:40.345,-3.6
2025-03-27T06:09:40.349,-3.6
2025-03-27T06:09:40.353,-3.7
2025-03-27T06:09:40.353,-3.6
2025-03-27T06:09:40.353,-3.7
2025-03-27T06:09:40.353,-3.7
2025-03-27T06:09:40.353,-3.8
2025-03-27T06:09:40.353,-3.8
2025-03-27T06:09:40.353,-3.9
2025-03-27T06:09:40.353,-3.9
2025-03-27T06:09:40.353,-3.9
2025-03-27T06:09:40.357,-4
2025-03-27T06:09:40.357,-4
2025-03-27T06:09:40.357,-4
2025-03-27T06:09:40.357,-4
2025-03-27T06:09:40.361,-4
2025-03-27T06:09:40.361,-4
2025-03-27T06:09:40.361,-4
2025-03-27T06:09:40.361,-4
2025-03-27T06:09:40.361,-4
2025-03-27T06:09:40.361,-4
2025-03-27T06:09:40.361,-4
2025-03-27T06:09:40.361,-4
2025-03-27T06:09:40.364,-4
2025-03-27T06:09:40.364,-4
2025-03-27T06:09:40.364,-4
2025-03-27T06:09:40.364,-4
2025-03-27T06:09:40.364,-4
2025-03-27T06:09:40.364,-4
2025-03-27T06:09:40.364,-4
2025-03-27T06:09:40.364,-4
2025-03-27T06:09:40.364,-4
2025-03-27T06:09:40.364,-4
2025-03-27T06:09:40.364,-4
2025-03-27T06:09:40.364,-4
2025-03-27T06:09:40.368,-4
2025-03-27T06:09:40.368,-4
2025-03-27T06:09:40.368,-4
2025-03-27T06:09:40.368,-4
2025-03-27T06:09:40.372,-4
2025-03-27T06:09:40.372,-4
2025-03-27T06:09:40.372,-4
2025-03-27T06:09:40.372,-4
2025-03-27T06:09:40.372,-4
2025-03-27T06:09:40.372,-4
2025-03-27T06:09:40.372,-4
2025-03-27T06:09:40.372,-4
2025-03-27T06:09:40.376,-4
2025-03-27T06:09:40.376,-4
2025-03-27T06:09:40.376,-4.1
2025-03-27T06:09:40.376,-4
2025-03-27T06:09:40.376,-4
2025-03-27T06:09:40.376,-4.1
2025-03-27T06:09:40.376,-4.1
2025-03-27T06:09:40.376,-4.1
2025-03-27T06:09:40.376,-4.1
2025-03-27T06:09:40.376,-4.1
2025-03-27T06:09:40.376,-4.1
2025-03-27T06:09:40.376,-4.1
2025-03-27T06:09:40.379,-4.1
2025-03-27T06:09:40.379,-4.1
2025-03-27T06:09:40.379,-4.1
2025-03-27T06:09:40.379,-4.1
2025-03-27T06:09:40.379,-4.1
2025-03-27T06:09:40.383,-4.1
2025-03-27T06:09:40.383,-4.1
2025-03-27T06:09:40.383,-4.1
2025-03-27T06:09:40.383,-4.1
2025-03-27T06:09:40.383,-4.1
2025-03-27T06:09:40.383,-4.1
2025-03-27T06:09:40.383,-4.1
2025-03-27T06:09:40.383,-4.1
2025-03-27T06:09:40.383,-4.1
2025-03-27T06:09:40.383,-4.1
2025-03-27T06:09:40.383,-4.1
2025-03-27T06:09:40.383,-4.1
2025-03-27T06:09:40.383,-4.1
2025-03-27T06:09:40.383,-4.1
2025-03-27T06:09:40.383,-4.1
2025-03-27T06:09:40.383,-4.1
2025-03-27T06:09:40.383,-4.1
2025-03-27T06:09:40.383,-4.1
2025-03-27T06:09:40.383,-4.1
2025-03-27T06:09:40.383,-4.1
2025-03-27T06:09:40.383,-4.1
2025-03-27T06:09:40.383,-4.1
2025-03-27T06:09:40.383,-4.1
2025-03-27T06:09:40.383,-4.1
2025-03-27T06:09:40.383,-4.1
2025-03-27T06:09:40.383,-4.1
2025-03-27T06:09:40.387,-4.1
2025-03-27T06:09:40.387,-4.1
2025-03-27T06:09:40.387,-4.1
2025-03-27T06:09:40.387,-4.1
2025-03-27T06:09:40.387,-4.1
2025-03-27T06:09:40.387,-4.1
2025-03-27T06:09:40.387,-4.1
2025-03-27T06:09:40.387,-4.1
2025-03-27T06:09:40.391,-4.1
2025-03-27T06:09:40.394,-4.1
2025-03-27T06:09:40.398,-4.1
2025-03-27T06:09:40.402,-4.1
2025-03-27T06:09:40.406,-4.1
2025-03-27T06:09:40.409,-4.1
2025-03-27T06:09:40.413,-4.1
2025-03-27T06:09:40.417,-4
2025-03-27T06:09:40.421,-4
2025-03-27T06:09:40.424,-4
2025-03-27T06:09:40.428,-4
2025-03-27T06:09:40.432,-3.9
2025-03-27T06:09:40.436,-3.9
2025-03-27T06:09:40.439,-3.9
2025-03-27T06:09:40.443,-3.8
2025-03-27T06:09:40.447,-3.8
2025-03-27T06:09:40.451,-3.8
2025-03-27T06:09:40.454,-3.8
2025-03-27T06:09:40.458,-3.8
2025-03-27T06:09:40.462,-3.9
2025-03-27T06:09:40.466,-3.9
2025-03-27T06:09:40.469,-4
2025-03-27T06:09:40.473,-4
2025-03-27T06:09:40.477,-4
2025-03-27T06:09:40.481,-4.1
2025-03-27T06:09:40.484,-4.1
2025-03-27T06:09:40.488,-4.1
2025-03-27T06:09:40.492,-4.2
2025-03-27T06:09:40.496,-4.2
2025-03-27T06:09:40.499,-4.2
2025-03-27T06:09:40.503,-4.2
2025-03-27T06:09:40.507,-4.2
2025-03-27T06:09:40.511,-4.2
2025-03-27T06:09:40.514,-4.2
2025-03-27T06:09:40.518,-4.2
2025-03-27T06:09:40.522,-4.2
2025-03-27T06:09:40.526,-4.2
2025-03-27T06:09:40.529,-4.2
2025-03-27T06:09:40.533,-4.2
2025-03-27T06:09:40.537,-4.2
2025-03-27T06:09:40.541,-4.2
2025-03-27T06:09:40.544,-4.2
2025-03-27T06:09:40.548,-4.2
2025-03-27T06:09:40.552,-4.1
2025-03-27T06:09:40.556,-4.1
2025-03-27T06:09:40.559,-4.2
2025-03-27T06:09:40.563,-4.2
2025-03-27T06:09:40.567,-4
2025-03-27T06:09:40.571,-3.7
2025-03-27T06:09:40.574,-3.4
2025-03-27T06:09:40.578,-3.1
2025-03-27T06:09:40.582,-2.7
2025-03-27T06:09:40.586,-2.3
2025-03-27T06:09:40.589,-1.8
2025-03-27T06:09:40.593,-1.2
2025-03-27T06:09:40.597,-1
2025-03-27T06:09:40.601,-1.6
2025-03-27T06:09:40.604,-3
2025-03-27T06:09:40.608,-4.3
2025-03-27T06:09:40.612,-4.9
2025-03-27T06:09:40.616,-5.1
2025-03-27T06:09:40.619,-5
2025-03-27T06:09:40.623,-5
2025-03-27T06:09:40.627,-4.9
2025-03-27T06:09:40.631,-4.7
2025-03-27T06:09:40.634,-4.5
2025-03-27T06:09:40.638,-4.2
2025-03-27T06:09:40.642,-4.1
2025-03-27T06:09:40.646,-4
2025-03-27T06:09:40.649,-4
2025-03-27T06:09:40.653,-4
2025-03-27T06:09:40.657,-4
2025-03-27T06:09:40.661,-3.9
2025-03-27T06:09:40.664,-3.9
2025-03-27T06:09:40.668,-3.9
2025-03-27T06:09:40.672,-3.9
2025-03-27T06:09:40.676,-3.9
2025-03-27T06:09:40.679,-3.9
2025-03-27T06:09:40.683,-3.9
2025-03-27T06:09:40.687,-3.9
2025-03-27T06:09:40.691,-3.9
2025-03-27T06:09:40.694,-3.9
2025-03-27T06:09:40.698,-3.9
2025-03-27T06:09:40.702,-3.9
2025-03-27T06:09:40.706,-3.8
2025-03-27T06:09:40.709,-3.8
2025-03-27T06:09:40.713,-3.8
2025-03-27T06:09:40.717,-3.8
2025-03-27T06:09:40.721,-3.8
2025-03-27T06:09:40.724,-3.8
2025-03-27T06:09:40.728,-3.8
2025-03-27T06:09:40.732,-3.8
2025-03-27T06:09:40.736,-3.8
2025-03-27T06:09:40.739,-3.8
2025-03-27T06:09:40.743,-3.8
2025-03-27T06:09:40.747,-3.8
2025-03-27T06:09:40.751,-3.8
2025-03-27T06:09:40.754,-3.7
2025-03-27T06:09:40.758,-3.7
2025-03-27T06:09:40.762,-3.7
2025-03-27T06:09:40.766,-3.7
2025-03-27T06:09:40.769,-3.7
2025-03-27T06:09:40.773,-3.7
2025-03-27T06:09:40.777,-3.7
2025-03-27T06:09:40.781,-3.7
2025-03-27T06:09:40.784,-3.7
2025-03-27T06:09:40.788,-3.7
2025-03-27T06:09:40.792,-3.6
2025-03-27T06:09:40.796,-3.6
2025-03-27T06:09:40.799,-3.6
2025-03-27T06:09:40.803,-3.6
2025-03-27T06:09:40.807,-3.6
2025-03-27T06:09:40.811,-3.6
2025-03-27T06:09:40.814,-3.5
2025-03-27T06:09:40.818,-3.5
2025-03-27T06:09:40.822,-3.5
2025-03-27T06:09:40.826,-3.5
2025-03-27T06:09:40.829,-3.4
2025-03-27T06:09:40.833,-3.4
2025-03-27T06:09:40.837,-3.4
2025-03-27T06:09:40.841,-3.4
2025-03-27T06:09:40.844,-3.3
2025-03-27T06:09:40.848,-3.3
2025-03-27T06:09:40.852,-3.3
2025-03-27T06:09:40.856,-3.3
2025-03-27T06:09:40.859,-3.3
2025-03-27T06:09:40.863,-3.3
2025-03-27T06:09:40.867,-3.3
2025-03-27T06:09:40.871,-3.3
2025-03-27T06:09:40.874,-3.3
2025-03-27T06:09:40.878,-3.3
2025-03-27T06:09:40.882,-3.4
2025-03-27T06:09:40.886,-3.4
2025-03-27T06:09:40.889,-3.4
2025-03-27T06:09:40.893,-3.5
2025-03-27T06:09:40.897,-3.5
2025-03-27T06:09:40.901,-3.6
2025-03-27T06:09:40.904,-3.6
2025-03-27T06:09:40.908,-3.7
2025-03-27T06:09:40.912,-3.7
2025-03-27T06:09:40.916,-3.7
2025-03-27T06:09:40.919,-3.8
2025-03-27T06:09:40.923,-3.8
2025-03-27T06:09:40.927,-3.9
2025-03-27T06:09:40.931,-3.9
2025-03-27T06:09:40.934,-3.9
2025-03-27T06:09:40.938,-3.9
2025-03-27T06:09:40.942,-4
2025-03-27T06:09:40.946,-4
2025-03-27T06:09:40.949,-4
2025-03-27T06:09:40.953,-4
2025-03-27T06:09:40.957,-4
2025-03-27T06:09:40.961,-4
2025-03-27T06:09:40.964,-4
2025-03-27T06:09:40.968,-4
2025-03-27T06:09:40.972,-4
2025-03-27T06:09:40.976,-4
2025-03-27T06:09:40.979,-4
2025-03-27T06:09:40.983,-4
2025-03-27T06:09:40.987,-4
2025-03-27T06:09:40.991,-4
2025-03-27T06:09:40.994,-4
2025-03-27T06:09:40.998,-4
2025-03-27T06:09:41.002,-4
2025-03-27T06:09:41.006,-4
2025-03-27T06:09:41.009,-4
2025-03-27T06:09:41.009,-4
2025-03-27T06:09:41.009,-4
2025-03-27T06:09:41.009,-4
2025-03-27T06:09:41.009,-4
2025-03-27T06:09:41.009,-4
2025-03-27T06:09:41.009,-4
2025-03-27T06:09:41.013,-4
2025-03-27T06:09:41.016,-4
2025-03-27T06:09:41.020,-4
2025-03-27T06:09:41.024,-4
2025-03-27T06:09:41.028,-4
2025-03-27T06:09:41.031,-4
2025-03-27T06:09:41.035,-4
2025-03-27T06:09:41.039,-4
2025-03-27T06:09:41.043,-4
2025-03-27T06:09:41.046,-4
2025-03-27T06:09:41.050,-4
2025-03-27T06:09:41.054,-4.1
2025-03-27T06:09:41.058,-4.1
2025-03-27T06:09:41.061,-4.1
2025-03-27T06:09:41.065,-4.1
2025-03-27T06:09:41.069,-4.1
2025-03-27T06:09:41.073,-4
2025-03-27T06:09:41.076,-4.1
2025-03-27T06:09:41.080,-4.1
2025-03-27T06:09:41.084,-4.1
2025-03-27T06:09:41.088,-4.1
2025-03-27T06:09:41.091,-4.1
2025-03-27T06:09:41.095,-4.1
2025-03-27T06:09:41.099,-4.1
2025-03-27T06:09:41.103,-4.1
2025-03-27T06:09:41.106,-4.1
2025-03-27T06:09:41.110,-4.1
2025-03-27T06:09:41.114,-4.1
2025-03-27T06:09:41.118,-4.1
2025-03-27T06:09:41.121,-4.1
2025-03-27T06:09:41.125,-4.1
2025-03-27T06:09:41.129,-4.1
2025-03-27T06:09:41.133,-4.1
2025-03-27T06:09:41.136,-4.1
2025-03-27T06:09:41.140,-4.1
2025-03-27T06:09:41.144,-4.1
2025-03-27T06:09:41.148,-4.1
2025-03-27T06:09:41.151,-4.1
2025-03-27T06:09:41.155,-4.1
2025-03-27T06:09:41.159,-4.1
2025-03-27T06:09:41.163,-4.1
2025-03-27T06:09:41.166,-4.1
2025-03-27T06:09:41.170,-4.1
2025-03-27T06:09:41.174,-4.1
2025-03-27T06:09:41.178,-4.1
2025-03-27T06:09:41.181,-4.1
2025-03-27T06:09:41.185,-4.1
2025-03-27T06:09:41.189,-4.1
2025-03-27T06:09:41.193,-4.1
2025-03-27T06:09:41.196,-4.1
2025-03-27T06:09:41.200,-4.1
2025-03-27T06:09:41.204,-4.1
2025-03-27T06:09:41.208,-4.1
2025-03-27T06:09:41.211,-4.1
2025-03-27T06:09:41.215,-4.1
2025-03-27T06:09:41.219,-4.1
2025-03-27T06:09:41.223,-4.1
2025-03-27T06:09:41.226,-4.1
2025-03-27T06:09:41.230,-4.1
2025-03-27T06:09:41.234,-4.1
2025-03-27T06:09:41.238,-4.1
2025-03-27T06:09:41.241,-4.1
2025-03-27T06:09:41.245,-4.1
2025-03-27T06:09:41.249,-4.1
2025-03-27T06:09:41.253,-4.1
2025-03-27T06:09:41.256,-4.1
2025-03-27T06:09:41.260,-4.1
2025-03-27T06:09:41.264,-4.1
2025-03-27T06:09:41.268,-4.1
2025-03-27T06:09:41.271,-4.1
2025-03-27T06:09:41.275,-4.1
2025-03-27T06:09:41.279,-4.1
2025-03-27T06:09:41.283,-4.1
2025-03-27T06:09:41.286,-4.1
2025-03-27T06:09:41.290,-4.1
2025-03-27T06:09:41.294,-4.1
2025-03-27T06:09:41.298,-4.1
2025-03-27T06:09:41.301,-4.1
2025-03-27T06:09:41.305,-4.1
2025-03-27T06:09:41.309,-4.1
2025-03-27T06:09:41.313,-4.1
2025-03-27T06:09:41.316,-4
2025-03-27T06:09:41.320,-4
2025-03-27T06:09:41.324,-4
2025-03-27T06:09:41.324,-4
2025-03-27T06:09:41.324,-3.9
2025-03-27T06:09:41.324,-3.9
2025-03-27T06:09:41.324,-3.8
2025-03-27T06:09:41.324,-3.8
2025-03-27T06:09:41.328,-3.8
2025-03-27T06:09:41.328,-3.8
2025-03-27T06:09:41.328,-3.8
2025-03-27T06:09:41.328,-3.8
2025-03-27T06:09:41.328,-3.9
2025-03-27T06:09:41.332,-3.9
2025-03-27T06:09:41.332,-4
2025-03-27T06:09:41.332,-4
2025-03-27T06:09:41.332,-4
2025-03-27T06:09:41.332,-4
2025-03-27T06:09:41.332,-4.1
2025-03-27T06:09:41.332,-4.1
2025-03-27T06:09:41.335,-4.1
2025-03-27T06:09:41.335,-4.2
2025-03-27T06:09:41.335,-4.2
2025-03-27T06:09:41.335,-4.2
2025-03-27T06:09:41.335,-4.2
2025-03-27T06:09:41.335,-4.2
2025-03-27T06:09:41.335,-4.1
2025-03-27T06:09:41.335,-4.2
2025-03-27T06:09:41.335,-4.2
2025-03-27T06:09:41.339,-4.2
2025-03-27T06:09:41.343,-4.1
2025-03-27T06:09:41.347,-4.1
2025-03-27T06:09:41.350,-4.1
2025-03-27T06:09:41.354,-4.1
2025-03-27T06:09:41.358,-4.1
2025-03-27T06:09:41.362,-4.1
2025-03-27T06:09:41.365,-4.1
2025-03-27T06:09:41.369,-4.1
2025-03-27T06:09:41.373,-4.1
2025-03-27T06:09:41.377,-4
2025-03-27T06:09:41.380,-3.7
2025-03-27T06:09:41.384,-3.4
2025-03-27T06:09:41.388,-3.1
2025-03-27T06:09:41.392,-2.8
2025-03-27T06:09:41.395,-2.4
2025-03-27T06:09:41.399,-1.9
2025-03-27T06:09:41.403,-1.3
2025-03-27T06:09:41.407,-1
2025-03-27T06:09:41.410,-1.5
2025-03-27T06:09:41.414,-2.8
2025-03-27T06:09:41.418,-4.1
2025-03-27T06:09:41.422,-4.7
2025-03-27T06:09:41.425,-4.9
2025-03-27T06:09:41.429,-4.8
2025-03-27T06:09:41.433,-4.8
2025-03-27T06:09:41.437,-4.7
2025-03-27T06:09:41.440,-4.6
2025-03-27T06:09:41.444,-4.4
2025-03-27T06:09:41.448,-4.1
2025-03-27T06:09:41.452,-3.9
2025-03-27T06:09:41.455,-3.9
2025-03-27T06:09:41.459,-3.9
2025-03-27T06:09:41.463,-3.9
2025-03-27T06:09:41.467,-3.9
2025-03-27T06:09:41.470,-3.9
2025-03-27T06:09:41.474,-3.9
2025-03-27T06:09:41.478,-3.9
2025-03-27T06:09:41.478,-3.9
2025-03-27T06:09:41.478,-3.9
2025-03-27T06:09:41.478,-3.9
2025-03-27T06:09:41.478,-3.8
2025-03-27T06:09:41.478,-3.8
2025-03-27T06:09:41.478,-3.8
2025-03-27T06:09:41.478,-3.8
2025-03-27T06:09:41.478,-3.8
2025-03-27T06:09:41.478,-3.8
2025-03-27T06:09:41.482,-3.8
2025-03-27T06:09:41.482,-3.7
2025-03-27T06:09:41.482,-3.7
2025-03-27T06:09:41.482,-3.7
2025-03-27T06:09:41.482,-3.7
2025-03-27T06:09:41.482,-3.7
2025-03-27T06:09:41.482,-3.7
2025-03-27T06:09:41.486,-3.7
2025-03-27T06:09:41.489,-3.7
2025-03-27T06:09:41.493,-3.7
2025-03-27T06:09:41.497,-3.7
2025-03-27T06:09:41.501,-3.7
2025-03-27T06:09:41.504,-3.7
2025-03-27T06:09:41.508,-3.7
2025-03-27T06:09:41.512,-3.7
2025-03-27T06:09:41.516,-3.6
2025-03-27T06:09:41.519,-3.6
2025-03-27T06:09:41.523,-3.6
2025-03-27T06:09:41.527,-3.6
2025-03-27T06:09:41.531,-3.6
2025-03-27T06:09:41.534,-3.6
2025-03-27T06:09:41.538,-3.6
2025-03-27T06:09:41.542,-3.6
2025-03-27T06:09:41.546,-3.5
2025-03-27T06:09:41.549,-3.5
2025-03-27T06:09:41.553,-3.5
2025-03-27T06:09:41.553,-3.5
2025-03-27T06:09:41.553,-3.5
2025-03-27T06:09:41.553,-3.4
2025-03-27T06:09:41.553,-3.4
2025-03-27T06:09:41.553,-3.4
2025-03-27T06:09:41.557,-3.4
2025-03-27T06:09:41.560,-3.3
2025-03-27T06:09:41.564,-3.3
2025-03-27T06:09:41.568,-3.3
2025-03-27T06:09:41.572,-3.3
2025-03-27T06:09:41.575,-3.2
2025-03-27T06:09:41.579,-3.2
2025-03-27T06:09:41.583,-3.2
2025-03-27T06:09:41.587,-3.2
2025-03-27T06:09:41.590,-3.2
2025-03-27T06:09:41.594,-3.2
2025-03-27T06:09:41.598,-3.2
2025-03-27T06:09:41.602,-3.2
2025-03-27T06:09:41.605,-3.2
2025-03-27T06:09:41.609,-3.2
2025-03-27T06:09:41.613,-3.2
2025-03-27T06:09:41.617,-3.2
2025-03-27T06:09:41.620,-3.3
2025-03-27T06:09:41.624,-3.3
2025-03-27T06:09:41.628,-3.3
2025-03-27T06:09:41.632,-3.4
2025-03-27T06:09:41.635,-3.4
2025-03-27T06:09:41.639,-3.4
2025-03-27T06:09:41.643,-3.5
2025-03-27T06:09:41.647,-3.6
2025-03-27T06:09:41.650,-3.6
2025-03-27T06:09:41.654,-3.6
2025-03-27T06:09:41.658,-3.7
2025-03-27T06:09:41.662,-3.7
2025-03-27T06:09:41.665,-3.7
2025-03-27T06:09:41.669,-3.7
2025-03-27T06:09:41.673,-3.8
2025-03-27T06:09:41.677,-3.8
2025-03-27T06:09:41.680,-3.8
2025-03-27T06:09:41.684,-3.8
2025-03-27T06:09:41.688,-3.9
2025-03-27T06:09:41.692,-3.9
2025-03-27T06:09:41.695,-3.9
2025-03-27T06:09:41.699,-3.9
2025-03-27T06:09:41.703,-3.9
2025-03-27T06:09:41.707,-3.9
2025-03-27T06:09:41.710,-3.9
2025-03-27T06:09:41.714,-3.9
2025-03-27T06:09:41.718,-3.9
2025-03-27T06:09:41.722,-3.9
2025-03-27T06:09:41.725,-3.9
2025-03-27T06:09:41.729,-3.9
2025-03-27T06:09:41.729,-3.9
2025-03-27T06:09:41.729,-3.9
2025-03-27T06:09:41.729,-3.9
2025-03-27T06:09:41.729,-3.9
2025-03-27T06:09:41.729,-3.9
2025-03-27T06:09:41.733,-3.9
2025-03-27T06:09:41.736,-3.9
2025-03-27T06:09:41.740,-3.9
2025-03-27T06:09:41.744,-3.9
2025-03-27T06:09:41.748,-3.9
2025-03-27T06:09:41.751,-3.9
2025-03-27T06:09:41.755,-3.9
2025-03-27T06:09:41.759,-3.9
2025-03-27T06:09:41.763,-3.9
2025-03-27T06:09:41.766,-3.9
2025-03-27T06:09:41.770,-3.9
2025-03-27T06:09:41.774,-3.9
2025-03-27T06:09:41.778,-3.9
2025-03-27T06:09:41.781,-3.9
2025-03-27T06:09:41.785,-3.9
2025-03-27T06:09:41.789,-3.9
2025-03-27T06:09:41.793,-3.9
2025-03-27T06:09:41.796,-3.9
2025-03-27T06:09:41.800,-3.9
2025-03-27T06:09:41.804,-3.9
2025-03-27T06:09:41.808,-3.9
2025-03-27T06:09:41.811,-3.9
2025-03-27T06:09:41.815,-3.9
2025-03-27T06:09:41.819,-3.9
2025-03-27T06:09:41.823,-3.9
2025-03-27T06:09:41.826,-3.9
2025-03-27T06:09:41.830,-3.9
2025-03-27T06:09:41.834,-3.9
2025-03-27T06:09:41.838,-3.9
2025-03-27T06:09:41.841,-3.9
2025-03-27T06:09:41.845,-3.9
2025-03-27T06:09:41.849,-3.9
2025-03-27T06:09:41.853,-3.9
2025-03-27T06:09:41.856,-3.9
2025-03-27T06:09:41.860,-3.9
2025-03-27T06:09:41.864,-3.9
2025-03-27T06:09:41.868,-3.9
2025-03-27T06:09:41.871,-3.9
2025-03-27T06:09:41.875,-3.9
2025-03-27T06:09:41.879,-3.9
2025-03-27T06:09:41.883,-3.9
2025-03-27T06:09:41.886,-3.9
2025-03-27T06:09:41.890,-3.9
2025-03-27T06:09:41.894,-3.9
2025-03-27T06:09:41.898,-3.9
2025-03-27T06:09:41.901,-3.9
2025-03-27T06:09:41.905,-3.9
2025-03-27T06:09:41.909,-3.9
2025-03-27T06:09:41.913,-3.9
2025-03-27T06:09:41.916,-3.9
2025-03-27T06:09:41.920,-3.9
2025-03-27T06:09:41.924,-3.9
2025-03-27T06:09:41.928,-3.9
2025-03-27T06:09:41.931,-3.9
2025-03-27T06:09:41.935,-3.9
2025-03-27T06:09:41.939,-3.9
2025-03-27T06:09:41.943,-3.9
2025-03-27T06:09:41.946,-3.9
2025-03-27T06:09:41.950,-3.9
2025-03-27T06:09:41.954,-3.9
2025-03-27T06:09:41.958,-3.9
2025-03-27T06:09:41.961,-3.9
2025-03-27T06:09:41.965,-3.9
2025-03-27T06:09:41.969,-3.9
2025-03-27T06:09:41.969,-3.9
2025-03-27T06:09:41.969,-3.9
2025-03-27T06:09:41.969,-3.9
2025-03-27T06:09:41.969,-3.9
2025-03-27T06:09:41.969,-3.9
2025-03-27T06:09:41.969,-3.9
2025-03-27T06:09:41.969,-3.9
2025-03-27T06:09:41.969,-3.8
2025-03-27T06:09:41.969,-3.8
2025-03-27T06:09:41.969,-3.8
2025-03-27T06:09:41.969,-3.7
2025-03-27T06:09:41.969,-3.7
2025-03-27T06:09:41.969,-3.6
2025-03-27T06:09:41.969,-3.6
2025-03-27T06:09:41.972,-3.6
2025-03-27T06:09:41.972,-3.6
2025-03-27T06:09:41.972,-3.6
2025-03-27T06:09:41.976,-3.6
2025-03-27T06:09:41.976,-3.7
2025-03-27T06:09:41.980,-3.7
2025-03-27T06:09:41.984,-3.8
2025-03-27T06:09:41.987,-3.8
2025-03-27T06:09:41.991,-3.8
2025-03-27T06:09:41.995,-3.9
2025-03-27T06:09:41.999,-3.9
2025-03-27T06:09:42.002,-3.9
2025-03-27T06:09:42.006,-3.9
2025-03-27T06:09:42.010,-3.9
2025-03-27T06:09:42.014,-3.9
2025-03-27T06:09:42.017,-3.9
2025-03-27T06:09:42.021,-3.9
2025-03-27T06:09:42.025,-3.9
2025-03-27T06:09:42.029,-4
2025-03-27T06:09:42.032,-3.9
2025-03-27T06:09:42.036,-3.9
2025-03-27T06:09:42.040,-3.9
2025-03-27T06:09:42.044,-3.9
2025-03-27T06:09:42.047,-3.9
2025-03-27T06:09:42.051,-3.9
2025-03-27T06:09:42.055,-3.9
2025-03-27T06:09:42.059,-3.9
2025-03-27T06:09:42.062,-3.9
